item_code,advt_no,details,link
1113,,NOTIFICATION : - EXAMS-2013 (29 September 2013)-ABOUT SUBSCRIBER IN EXAM,/assets/pdf/Notifications/Imp_notice_Subscriber.pdf
1112,,IMPORTANT NOTIFICATION : - GRANTHPAL-2013 (ABOUT EXAM POSTPONE) ,/assets/pdf/Notifications/Granthpal_Notification.pdf
1111,,NOTIFICATION : - ADPPO EXAM-2013 (ABOUT SUBSCRIBER IN EXAM) ,/assets/pdf/Notifications/ADPPO_notification.pdf
1110,,NOTIFICATION : - ABOUT AMENDMENT OF SYLLABUS OF STATE SERVICE EXAM-2012 (Published in CG Rajpatra ASHADHARAN) ,/assets/pdf/Notifications/rajpatra_SSE_2012_Syllabus.pdf
1109,,NOTIFICATION : - ABOUT ADMIT CARD- ASTT. CONTROLLER NAAP TAUL ,/assets/pdf/Notifications/suchna_ac_nt.pdf
1108,,NOTIFICATION : - NOT ELEGIBLE CANDIDATES IN ASTT. CONTROLLER NAAP TAUL ,/assets/pdf/Notifications/Not_Elige_AC_NaapTaul.pdf
1107,,NOTIFICATION : SYLLABUS- VETERINARY ASSISTANT SURGEON (EXAM DATE-29 SEP 2013) ,/assets/pdf/Notifications/Notice_VAS_Syllabus.pdf
1106,,"NOTIFICATION : SYLLABUS- ASSISTANT DIRECTOR, AGRICULTURE (EXAM DATE-29 SEP 2013) ",/assets/pdf/Notifications/Notice_ADAG_Syllabus.pdf
1105,,"NOTIFICATION : WRITEN EXAM SCHEDULE-ASSISTANT CONTROLLER, NAAP TAUL (EXAM DATE-18 AUG 2013) ",/assets/pdf/Notifications/Notice_Contr_NT.pdf
1104,,INTERVIEW SCHEDULE-ASSISTANT PROFESOR-2009 (6 & 7 JUNE 2013) ,/assets/pdf/Notifications/ap_Int_sch_2.pdf
1103,,INTERVIEW SCHEDULE-STATE SERVICE EAXM-2008 EXTENDED ,/assets/pdf/Notifications/Int_sch_SSE2008_Ext.pdf
1102,,INFORMATION-LIST OF CANDIDATES FOR PRACTICAL EXAM OF CGPSC STAFF ( ASISTANT GRADE-03),/assets/pdf/Notifications/AG3.pdf
1101,,NOTIFICATION-STATE SERVICE EXAM(MAINS)-2011 ( Extended Date From 06/03/2013 To 13/03/2013),/assets/pdf/Notifications/Notice_SSEMAINS2011.pdf
1100,,"INFORMATION-LIST OF CANDIDATES FOR PRACTICAL EXAM AND INTERVIEW OF CGPSC STAFF ( DATA ENTRY OPERATOR, SHIGHRA LEKHAK GRADE-03, STENO TYPIST, FRRASH, DRIVER)",/assets/pdf/Notifications/PSC_STAFF.pdf
1099,,NOTIFICATION(AMENDED)- STATE SERVICE EXAM(MAINS)-2011 ,/assets/pdf/Notifications/Notice-SSEMAINS2011.pdf
1098,,"ASSISTANT CONTROLLER, NAAP TAUL -SYLLABUS ",/assets/pdf/Notifications/Syllabus_A_Cont_Naap_Taul.pdf
1097,,INFORMATION ABOUT ELIGIBILITY OF CANDIDATES ASST.PROFESSOR EAXM-2009 ,/assets/pdf/Notifications/ap2009EL.pdf
1096,,INFORMATION ABOUT ELIGIBILITY OF Shri Yogesh Kumar Dubey ASST.PROFESSOR EAXM-2009(English) ,/assets/pdf/Notifications/ap200902yd.pdf
1095,,CORRIGENDUM ABOUT LAST DATE OF ESSENTIAL QUALIFICATION-STATE SERVICE EAXM-2008 ,/assets/pdf/Notifications/SSE2008_AMENDMENT.pdf
1094,,INFORMATION ABOUT INTERVIEW OF STATE SERVICE EAXM-2008,/assets/pdf/Notifications/Info_Interv_SSE2008.pdf
1093,,INTERVIEW SCHEDULE-STATE SERVICE EAXM-2008 ,/assets/pdf/Notifications/SSE2008_INTSCH.pdf
1092,,INTERVIEW SCHEDULE-SAHAYAK SANCHALAK HAATHKARGHA-2011 ,/assets/pdf/Notifications/INT_SCH_ADH.pdf
1091,,STATE SERVICE EXAM -2011 -CORRECTION IN CENTER NAME- LIST1,/assets/pdf/Notifications/SSE2011/cent_correct_sse2011.pdf
1090,,STATE SERVICE EXAM -2011 -CORRECTION IN CENTER NAME- LIST2 ,/assets/pdf/Notifications/SSE2011/cent_correction2_sse2011.pdf
1089,,STATE SERVICE EXAM -2011 -CORRECTION IN CENTER NAME- LIST3,/assets/pdf/Notifications/SSE2011/cent_correction3_sse2011.pdf
1088,,NOTIFICATION STATE SERVICE EXAM (MAINS)-2008 ABOUT ADMIT CARD ,/assets/pdf/Notifications/PSC_MAINS/About_AC_SSEMains2008.pdf
1087,,IMPORTANT INSTRUCTION TO CANDIDATES OF STATE SERVICE EXAM(MAINS)-2008 ,/assets/pdf/Notifications/PSC_MAINS/Im_notice_SSEMAINS2008.pdf
1086,,LIST OF INELIGIBLE CANDIDATES STATE SERVICE (MAINS) EXAM-2008 AFTER EXTENDED RESULT ,/assets/pdf/Notifications/PSC_MAINS/Secondlist_NE_SSE2008.pdf
1085,, LIST OF INELIGIBLE CANDIDATES DUE TO TIME BARRED ,/assets/pdf/Notifications/PSC_MAINS/inelige_time_barred_sse2008.pdf
1084,,STATE SERVICE(MAINS)EXAM-2008 DOWNLOAD APPLICATION FORM (PRINT ON LEGAL SIZE PAPER),/assets/pdf/Notifications/Application_form_SSE2008-MAINS.pdf
1083,,NOTIFICATION SAHAYAK SANCHALAK(HAATHKARGHA)-2011 ABOUT ADMIT CARD ,/assets/pdf/Notifications/AD_h_Admit_Card.pdf
1082,,INELIGIBLE CANDIDATE FOR ASTT. DIRECTOR HAATKARGHA DUE TO TIME BARRED ,/assets/pdf/Notifications/Inelig_AD_Haathkargha_Time_bard.pdf
1081,,INELIGIBLE CANDIDATE FOR ASTT. CONTROLLER NAAP TAUL DUE TO TIME BARRED,/assets/pdf/Notifications/Inelig_Sah_Niyantrak_Naaptaul_Time_bard.pdf
1080,,INTERVIEW SCHEDULE-SAHAYAK BHAUMIKI VID-2011 ,/assets/pdf/Notifications/Int_sch_SBV.pdf
1079,,INELIGIBLE CANDIDATE FOR CHEMIST ,/assets/pdf/Notifications/Inelig_chemist.pdf
1078,,"SHORT NOTICE-ASSISTANT DIRECTOR, HAATHKARGHA (GRAMODYOG VIBHAG)-SYLLABUS ",/assets/pdf/Notifications/SHORT_NOTICE_AD_Haathkargha.pdf
1077,,INTERVIEW SCHEDULE-DISTRICT AYURVEDA OFFICER-2009 ,/assets/pdf/Notifications/INT_SCh_DAO.pdf
1076,,INTERVIEW SCHEDULE-VISHESHGYA CHIKITSHAK-2009 ,/assets/pdf/Notifications/INT_SCH_Vish_chikitsak.pdf
1075,,NOTIFICATION SAHAYAK BHAUMIKI VID EXAM-2011 ABOUT ADMIT CARD ,/assets/pdf/Notifications/SBV_Admit_card.pdf
1074,,INTERVIEW SCHEDULE-SENIOR SCIENTIFIC OFFICER GRADE-II-2009 ,/assets/pdf/Notifications/INTSCH_SSOG2.pdf
1073,,INTERVIEW SCHEDULE-MINING INSPECTOR-2010 ,/assets/pdf/Notifications/MI_INTSCH.pdf
1072,,INTERVIEW SCHEDULE-LECTURER (AGAD TANDRA,/assets/pdf/Notifications/LECTURER.pdf
1071,,INTERVIEW SCHEDULE-READER (DRVYAGUNA),/assets/pdf/Notifications/Reader.pdf
1070,,INTERVIEW SCHEDULE-VISHESHGYA AYURVEDA (DISTRICT HOSPITAL),/assets/pdf/Notifications/SA_DH.pdf
1069,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR COMPUTER SCIENCE,/assets/pdf/Notifications/AP_INT/ap18.pdf
1068,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR  M.C.A.,/assets/pdf/Notifications/AP_INT/ap23.pdf
1067,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR INFORMATION TECHNOLOGY,/assets/pdf/Notifications/AP_INT/ap31.pdf
1066,,NOTIFICATION MINING INSPECTOR-2010 ABOUT ADMIT CARD ,/assets/pdf/Notifications/MI_Admit_Card.pdf
1065,,INTERVIEW SCHEDULE - READER,/assets/pdf/Notifications/READER_ISC.pdf
1064,,INTERVIEW SCHEDULE - LECTURER ,/assets/pdf/Notifications/LECTURER_ISC.pdf
1063,,INELIGIBLE CANDIDATES - MINING INSPECTOR 2010 ,/assets/pdf/Notifications/INELEG_M_INspector.pdf
1062,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR BOTANY,/assets/pdf/Notifications/AP_INT/ap15.pdf
1061,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR ZOOLOGY,/assets/pdf/Notifications/AP_INT/ap16.pdf
1060,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR MICRO BIOLOGY ,/assets/pdf/Notifications/AP_INT/ap19.pdf
1059,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR BIOTECHNOLOGY ,/assets/pdf/Notifications/AP_INT/ap20.pdf
1058,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR BIOCHEMISTRY ,/assets/pdf/Notifications/AP_INT/ap28.pdf
1057,,NOTIFICATION-ASTT. DIRECTOR (INDUSTRIAL HEALTH AND SAFETY) ABOUT ADMIT CARD ,/assets/pdf/Notifications/AD_Admit_Card.pdf
1056,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR PHYSICS,/assets/pdf/Notifications/AP_INT/ap12.pdf
1055,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR MATHEMATICS,/assets/pdf/Notifications/AP_INT/ap13.pdf
1054,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR CHEMISTRY ,/assets/pdf/Notifications/AP_INT/ap14.pdf
1053,,INTERVIEW SCHEDULE-HOMEO MEDICAL OFFICER ,/assets/pdf/Notifications/HOMEO_INT.pdf
1052,,INTERVIEW SCHEDULE-UNANI MEDICAL OFFICER ,/assets/pdf/Notifications/UNANI_INT_SCH.pdf
1051,,AMENDMENT- LAST DATE FOR SALE & SUBMISSION OF OMR FORMS FOR CMO-2010,/assets/pdf/Notifications/cmo_date.pdf
1050,,INELIGIBLE CANDIDATES FOR READER PANCHKARMA ,/assets/pdf/Notifications/Inelig_Reader_Panchkarma.pdf
1049,,INTERVIEW SCHEDULE-ASSISTANT PROFESSOR-NON CLINICAL (H&FWD) ,/assets/pdf/Notifications/IS_AP_NC.pdf
1048,,NOTICE-INTERVIEW SCHEDULE CHANGE FOR PHARMACOLOGY,/assets/pdf/Notifications/Notice-Change_IS_PHARMACOLOGY.pdf
1047,,LIST OF INELIGIBLE CANDIDATE FOR ASSISTANT PROFESSOR-NON CLINICAL (H&FWD),/assets/pdf/Notifications/INElig_AP_NC.pdf
1046,,LIST OF INELIGIBLE CANDIDATE FOR ASSISTANT PROFESSOR-NON CLINICAL (H&FWD) -SECOND LIST ,/assets/pdf/Notifications/Inelig_AP_NC_2.pdf
1045,,"SHORT NOTICE-ASSISTANT DIRECTOR, INDUSTRIAL HEALTH AND SECURITY ",/assets/pdf/Notifications/Short_Notice_AD_Idus_H_S.pdf
1044,,LIST OF INELIGIBLE CANDIDATES FOR VISHEGYA CHIKITSAK (AYUSH WING/THERAPY CENTER) SPECIALIST (MAHAVIDYALAYA CHIKITSALYA),/assets/pdf/Notifications/Inelig_Ayush_TS.pdf
1043,,DRUG INSPECTOR 2008-INTERVIEW SCHEDULE ,/assets/pdf/Notifications/DI_Interview_Sch.pdf
1042,,NOTIFICATION-HOMEOPATHY / UNANI MEDICAL OFFICER ,/assets/pdf/Notifications/Notification_HU.pdf
1041,,ADPPO-2008 INTERVIEW LIST ,/assets/pdf/Notifications/ADPPO_InterviewList.pdf
1040,,CANCELATION OF OMR FORM FOR HOMEOPATHY MEDICAL OFFICER ,/assets/pdf/Notifications/HOMEO_Cancel_OMR.pdf
1039,,IMPORTANT NOTIFICATION- ASTT. PROFESSOR EXAM 2009 (NET/SET/Ph.D./M.Phil) ,/assets/pdf/Notifications/Notification_AP.pdf
1038,,INTERVIEW SCHEDULE - ASTT. PROFESSOR (CLINICAL) ,/assets/pdf/Notifications/Interview_Schedule_CLINICAL.pdf
1037,,"List of Ineligible Candidates for Lecturer, Reader,Senior Scientific Officer Grade-II ",/assets/pdf/Notifications/Inelig_Lect_Reader_ScO2.pdf
1036,,INTERVIEW SCHEDULE - SAHAYAK JILA LOK ABHIYOJAN ADHIKARI (ADPPO) ,/assets/pdf/Notifications/ADPPO_Press%20Notification.pdf
1035,,NOTIFICATION - ASSISTANT PROFESSOR EXAM - 09 (LIST OF INELIGIBLE) ,/assets/pdf/Notifications/ineligeble_AP.pdf
1034,,NOTIFICATION - FOOD INSPECTOR EXAM DATE 25/10/2009 ,/assets/pdf/Notifications/FI25102009.pdf
1033,,NOTIFICATION - DRUG INSPECTOR & FOOD INSPECTOR ,/assets/pdf/Notifications/Notice_FIDI.pdf
1032,,NOTIFICATION - DRUG INSPECTOR ,/assets/pdf/Notifications/Notice_DI.pdf
1031,,NOTIFICATION - FOOD INSPECTOR ,/assets/pdf/Notifications/FI_PRESS_NOTIFICATION.pdf
1030,,NOTIFICATION - ASSISTANT PROFESSOR ,/assets/pdf/Notifications/AP_press_notification.pdf
1029,,INTERVIEW SCHEDULE AYURVED CHIKITSA ADHIKARI ,/assets/pdf/Notifications/AYURVED-%20TIME%20TABLE.pdf
1028,,Important Notification - State Service Exam (Mains)-2008 ,/assets/pdf/Notifications/PSC_M_2008.pdf
1027,,AMMENDMENT LIST OF INELIGIBLE CANDIDATES STATE SERVICE (MAINS) EXAM-2008 ,/assets/pdf/Notifications/PSC_MAINS/AMMENDMENT%20PSCMAINS.pdf
1026,,LIST OF INELIGIBLE CANDIDATES STATE SERVICE (MAINS) EXAM-2008 ,/assets/pdf/Notifications/PSC_MAINS/LIST%20OF%20INELIGIBLE%20CANDIDATES-PSC2008.pdf
1025,,IMPORTANT NOTIFICATION STATE SERVICE (MAINS) EXAM-2008 ,/assets/pdf/Notifications/PSC_MAINS/Notice_Mains2008.pdf
1024,,SHORT NOTIFICATION DRUG & FOOD INSPECTOR ,/assets/pdf/Notifications/SHORT_NOTIFICATON%20DRUG%20AND%20FOOD%20INSPECTOR.pdf
1023,,DATE OF STATE SERVICE MAINS EXAM (12 AND 13 SEP 2009),/assets/pdf/Notifications/Notice_Mains-2008.pdf
1022,,LAST DATE FOR SUBMISSION OF FORMS FOR STATE SERVICE EXAM EXTENDS UP TO 04/07/09,/assets/pdf/Notifications/NOTICE_DATE_OF_SUB_OF_MAINS_FORM.pdf
1021,,List of Ineligible Candidates for Medical Officer (Health & FW)- 2008 ,/assets/pdf/Result/mo-2008/Inelig_MO.pdf
1020,,Interview Schedule for Medical Officer (Health & FW),/assets/pdf/notifications/MO.pdf
1019,,State Service Exam - Notification Regarding Amendment Related to No. of Posts ,/assets/pdf/Notifications/State_Service_2008_Ammendment_Regarding_No_of_posts.pdf
1018,,Syllabus for Ayurvedic Medical Officer Exam ,/assets/pdf/Notifications/Ayurved_Medical_Officer.pdf
1017,,State Servic Exam - Short Notification ,/assets/pdf/Notifications/Notice_State_Civil_Services.pdf
1016,,ADPPO_Interview_List ,/assets/pdf/Notifications/1ADPPO_Interview_List_PN_21102008.pdf
1015,,AE_CIVIL_Interview_List ,/assets/pdf/Notifications/2AECIVIL_InterviewList_PN_1710208.pdf
1014,,DPO_Model_Answer ,/assets/pdf/Notifications/3DPO_Model_Answer_PN_01102008.pdf
1013,,State_Forest_model_Answer ,/assets/pdf/Notifications/4State_Forest_model_Answer_PN_26092008.pdf
1012,,State_Service_Form ,/assets/pdf/Notifications/5State_Service_Form_PN_26092008.pdf
1011,,DPO_Admitcard ,/assets/pdf/Notifications/6DPO_Admitcard_PN_05092008.pdf
1010,,ADPPO_Model_Answer ,/assets/pdf/Notifications/7ADPPO_Model_Answer_PN_28082008.pdf
1009,,AECIVIL_Model_Answer,/assets/pdf/Notifications/8AECIVIL_Model_Answer_PN_13082008.pdf
1008,,State_Forest_Schedule ,/assets/pdf/Notifications/9State_Forest_Schedule_PN_11082008.pdf
1007,,Principal_HS_HC ,/assets/pdf/Notifications/10Principal_HS_HC_PN_05082008.pdf
1006,,CGPSC_Programmers_Int_Selection_List,/assets/pdf/Notifications/11CGOSC_Programmers_Int_Selection_List_PN_01082008.pdf
1005,,Adv._Corrigendum,/assets/pdf/Notifications/12Adv._Corrigendum_PN_26072008.pdf
1004,,Selection_list_Asist_Director,/assets/pdf/Notifications/13Selection_list_Asist_Director_PN_23072008.pdf
1003,,Medical_Officer_Corrigendum,/assets/pdf/Notifications/14Medical_Officer_Corrigendum_PN_1707208.pdf
1002,,ADPPO_AE_Civil_Advertisement,/assets/pdf/Notifications/15ADPPO_AE_Civil_Advertisement_PN_23062008.pdf
1001,,Asist_Director_Corrigendum,/assets/pdf/Notifications/16Asist_Director_Corrigendum_PN_19062008.pdf
